BRIDGE_ID,PERFORMANCE_MONTH,REGION,SCENARIO_ID,PREDICTED_FCF_USD,PREDICTED_ROCE_PCT,PREDICTED_SAFETY_STOCK_USD,PREDICTED_PIPELINE_STOCK_USD,LEAD_TIME_IMPACT_FCF,FORECAST_ERROR_IMPACT_SAFETY,BATCH_SIZE_IMPACT_CYCLE,FCF_LOWER_BOUND,FCF_UPPER_BOUND,ROCE_LOWER_BOUND,ROCE_UPPER_BOUND,MODEL_SOURCE
1538,2025-09-01,NORTH_AMERICA,2,11265479.7,12.15,5082691.9,7260847.72,-150000,256000.0,920135.33,9694195.5,13115676.27,11.0,13.44,XGBOOST
1539,2025-09-01,NORTH_AMERICA,3,10721359.6,9.15,4290268.29,8148565.95,-400000,256000.0,1061539.53,9248485.37,12512656.67,8.3,10.14,XGBOOST
1540,2025-09-01,NORTH_AMERICA,4,12108238.22,12.45,5545551.14,6675071.09,100000,256000.0,1053288.07,9917050.57,13417186.07,11.0,13.44,XGBOOST
1541,2025-09-01,NORTH_AMERICA,5,12911640.12,19.98,8062398.81,3499592.85,-150000,374000.0,1077443.62,11110042.55,15031234.04,18.09,22.11,XGBOOST
1542,2025-09-01,NORTH_AMERICA,6,12142993.48,20.17,9951681.79,4103678.5,-400000,374000.0,1199862.83,10247126.62,13863759.55,18.09,22.11,XGBOOST
1543,2025-09-01,NORTH_AMERICA,7,11456110.48,17.03,8096846.2,4568908.76,-650000,374000.0,1224556.92,9815668.66,13280022.3,15.39,18.81,XGBOOST
1544,2025-09-01,NORTH_AMERICA,8,12037879.79,19.88,10082216.01,3464588.02,-150000,374000.0,1276229.16,10462855.6,14155628.17,18.09,22.11,XGBOOST
1545,2025-09-01,NORTH_AMERICA,9,11014329.22,20.52,3314330.35,3208522.66,-100000,454000.0,1282872.61,9268339.57,12539518.24,18.38,22.46,XGBOOST
1546,2025-09-01,NORTH_AMERICA,10,10403587.62,20.72,4170458.04,3813023.57,-350000,454000.0,1535322.04,8594278.51,11627553.28,18.38,22.46,XGBOOST
1547,2025-09-01,NORTH_AMERICA,11,10326816.78,17.97,3487954.58,4502138.76,-600000,454000.0,1366222.83,8257247.98,11171570.8,15.68,19.16,XGBOOST
1548,2025-09-01,NORTH_AMERICA,12,10077523.35,20.19,4150731.66,3104990.08,-100000,454000.0,1286110.5,8762793.77,11855544.52,18.38,22.46,XGBOOST
1549,2025-09-01,EUROPE,1,6594056.65,11.91,5656591.48,2792444.87,100000,246000.0,634520.53,5397319.14,7302255.31,10.52,12.86,PROPHET
1550,2025-09-01,EUROPE,2,5724979.52,11.6,6337691.55,3025534.92,-150000,246000.0,665873.96,4942808.05,6687328.54,10.52,12.86,XGBOOST
1551,2025-09-01,EUROPE,3,5318579.25,8.51,5222077.21,3314496.39,-400000,246000.0,712456.31,4715552.51,6379865.16,7.82,9.56,PROPHET
1552,2025-09-01,EUROPE,4,5952133.77,11.69,6688819.96,2690532.33,100000,246000.0,644164.96,5056435.83,6841060.23,10.52,12.86,XGBOOST
1553,2025-09-01,EUROPE,5,18078416.04,19.89,3006902.32,3306545.38,-150000,454000.0,827186.41,14877661.17,20128600.4,17.61,21.53,PROPHET
1554,2025-09-01,EUROPE,6,16260107.89,19.64,3549524.85,3708079.13,-400000,454000.0,989441.39,13722114.67,18565213.96,17.61,21.53,XGBOOST
1555,2025-09-01,EUROPE,7,15041191.01,16.34,2831633.24,4047953.57,-650000,454000.0,826680.48,13144341.42,17783520.74,14.91,18.23,XGBOOST
1556,2025-09-01,EUROPE,8,16678882.95,19.69,3720908.88,3239265.63,-150000,454000.0,690669.3,14011001.29,18956060.57,17.61,21.53,PROPHET
1557,2025-09-01,EUROPE,9,9499600.27,21.0,3754987.21,6831664.88,-100000,272000.0,672072.71,8154290.77,11032275.75,18.99,23.21,XGBOOST
1558,2025-09-01,EUROPE,10,9008266.25,21.23,4743590.94,8150828.2,-350000,272000.0,847760.72,7561251.44,10229928.42,18.99,23.21,PROPHET
1559,2025-09-01,EUROPE,11,8378373.6,17.92,3717315.84,9017502.9,-600000,272000.0,623542.56,7264731.78,9828754.76,16.29,19.91,PROPHET
1560,2025-09-01,EUROPE,12,9106053.87,21.14,4926817.22,6926451.28,-100000,272000.0,867790.7,7709511.27,10430515.25,18.99,23.21,PROPHET
1561,2025-09-01,ASIA_PACIFIC,1,13191038.42,16.29,10864870.43,6943086.14,100000,416000.0,1030677.5,11230141.41,15193720.73,14.67,17.93,PROPHET
1562,2025-09-01,ASIA_PACIFIC,2,11959206.92,16.21,12711680.43,7855471.33,-150000,416000.0,877640.8,10284445.29,13914249.51,14.67,17.93,PROPHET
1563,2025-09-01,ASIA_PACIFIC,3,12044009.54,13.59,11354347.19,9328990.29,-400000,416000.0,931709.61,9811597.23,13274513.9,11.97,14.63,XGBOOST
1564,2025-09-01,ASIA_PACIFIC,4,12025060.87,16.07,12975004.93,6756074.81,100000,416000.0,839160.84,10520869.32,14234117.31,14.67,17.93,PROPHET
1565,2025-09-01,ASIA_PACIFIC,5,10768635.35,18.35,5555719.5,7691340.39,-150000,458000.0,986321.17,9298613.47,12580477.05,16.64,20.34,XGBOOST
1566,2025-09-01,ASIA_PACIFIC,6,10037444.84,18.44,6796583.64,8938733.57,-400000,458000.0,1058863.45,8576391.07,11603352.62,16.64,20.34,XGBOOST
1567,2025-09-01,ASIA_PACIFIC,7,9974033.67,15.74,5824334.4,10482174.28,-650000,458000.0,814700.42,8215279.86,11114790.4,13.94,17.04,XGBOOST
1568,2025-09-01,ASIA_PACIFIC,8,10467565.4,18.64,7243499.82,7938757.48,-150000,458000.0,875465.44,8756946.67,11847633.73,16.64,20.34,XGBOOST
1569,2025-09-01,ASIA_PACIFIC,9,11693973.33,26.67,3175818.97,5260664.67,-100000,492000.0,1103899.27,10103427.74,13669343.41,24.2,29.58,XGBOOST
1570,2025-09-01,ASIA_PACIFIC,10,11232815.31,27.15,4063919.95,6357793.85,-350000,492000.0,979217.31,9368633.0,12675209.35,24.2,29.58,XGBOOST
1571,2025-09-01,ASIA_PACIFIC,11,10633055.63,23.94,3241293.33,7158828.4,-600000,492000.0,1212652.67,9001235.62,12178142.31,21.5,26.28,PROPHET
1572,2025-09-01,ASIA_PACIFIC,12,11410176.65,27.1,4241496.5,5429129.92,-100000,492000.0,1115917.13,9552331.68,12923742.86,24.2,29.58,XGBOOST
1573,2025-09-01,LATAM,1,9363768.42,13.33,4183533.5,2720832.03,100000,188000.0,432861.92,7849204.31,10619511.72,11.92,14.56,PROPHET
1574,2025-09-01,LATAM,2,8932783.2,13.61,5150322.21,3239173.12,-150000,188000.0,611011.07,7188218.69,9725237.05,11.92,14.56,XGBOOST
1575,2025-09-01,LATAM,3,7948821.19,10.16,4064815.4,3398942.18,-400000,188000.0,553166.89,6857725.87,9278099.71,9.22,11.26,XGBOOST
1576,2025-09-01,LATAM,4,8682495.97,13.26,5081733.19,2692955.99,100000,188000.0,531014.56,7353465.09,9948805.72,11.92,14.56,PROPHET
1577,2025-09-01,LATAM,5,16046385.25,14.88,8180987.01,7072607.59,-150000,312000.0,1336356.08,13251890.26,17929028.0,13.2,16.14,XGBOOST
1578,2025-09-01,LATAM,6,14508573.29,14.74,9708252.21,7973307.54,-400000,312000.0,1470893.97,12222617.23,16536482.14,13.2,16.14,XGBOOST
1579,2025-09-01,LATAM,7,13512136.27,11.56,7797373.48,8763257.01,-650000,312000.0,1282641.85,11707980.72,15840209.21,10.5,12.84,PROPHET
1580,2025-09-01,LATAM,8,14775809.32,14.72,10104222.41,6915428.83,-150000,312000.0,1615359.57,12479935.49,16884618.6,13.2,16.14,XGBOOST
1581,2025-09-01,LATAM,9,12470920.34,26.42,3056135.93,1969340.47,-100000,280000.0,1099600.05,10858549.07,14690978.16,24.07,29.41,XGBOOST
1582,2025-09-01,LATAM,10,12095393.67,27.02,3948726.52,2403154.05,-350000,280000.0,1245663.2,10068836.41,13622543.38,24.07,29.41,PROPHET
1583,2025-09-01,LATAM,11,11279645.97,23.63,3102674.67,2665772.69,-600000,280000.0,1171155.9,9673980.08,13088326.0,21.37,26.11,XGBOOST
1584,2025-09-01,LATAM,12,12105288.44,26.77,4060527.06,2021886.57,-100000,280000.0,1081431.62,10266264.58,13889652.08,24.07,29.41,XGBOOST
1585,2025-10-01,NORTH_AMERICA,1,4803003.87,16.59,10098641.23,6062772.49,100000,360000.0,942205.1,4114510.44,5566690.6,14.98,18.32,XGBOOST
1586,2025-10-01,NORTH_AMERICA,2,4405874.99,16.6,11954659.12,6940436.82,-150000,360000.0,1037117.15,3768025.35,5097916.65,14.98,18.32,XGBOOST
1587,2025-10-01,NORTH_AMERICA,3,4340058.89,13.83,10444583.88,8062021.26,-400000,360000.0,1233693.56,3594782.81,4863529.68,12.28,15.01,PROPHET
1588,2025-10-01,NORTH_AMERICA,4,4514533.2,16.61,12434763.78,6082817.47,100000,360000.0,1085373.64,3854646.63,5215110.14,14.98,18.32,XGBOOST
1589,2025-10-01,NORTH_AMERICA,5,4127559.92,24.47,7807103.2,2822045.83,-150000,268000.0,1089015.99,3430246.8,4640922.13,21.77,26.61,XGBOOST
1590,2025-10-01,NORTH_AMERICA,6,3693304.69,24.1,9168526.12,3148453.44,-400000,268000.0,1404297.75,3163819.86,4280462.16,21.77,26.61,XGBOOST
1591,2025-10-01,NORTH_AMERICA,7,3487078.44,20.96,7465417.19,3508096.87,-650000,268000.0,1499617.01,3030606.39,4100232.18,19.07,23.31,PROPHET
1592,2025-10-01,NORTH_AMERICA,8,3908474.46,24.53,9915781.39,2837549.49,-150000,268000.0,1190316.52,3230426.59,4370577.16,21.77,26.61,XGBOOST
1593,2025-10-01,NORTH_AMERICA,9,14879628.98,21.31,8500429.82,3618284.37,-100000,440000.0,1016688.56,12498825.9,16910176.21,19.06,23.3,PROPHET
1594,2025-10-01,NORTH_AMERICA,10,13474217.52,21.06,10254517.35,4122431.53,-350000,440000.0,886259.5,11589820.38,15680345.21,19.06,23.3,PROPHET
1595,2025-10-01,NORTH_AMERICA,11,13454364.86,18.43,8627373.38,4896425.38,-600000,440000.0,1105072.93,11135317.62,15065429.72,16.36,20.0,XGBOOST
1596,2025-10-01,NORTH_AMERICA,12,14148841.71,21.37,11063760.78,3639073.5,-100000,440000.0,1040186.58,11817071.76,15987802.96,19.06,23.3,XGBOOST
1597,2025-10-01,EUROPE,1,6107130.67,19.24,10393872.57,2289961.66,100000,494000.0,1210543.21,5211945.6,7051455.82,17.35,21.21,PROPHET
1598,2025-10-01,EUROPE,2,5641384.44,19.32,12390273.47,2639811.98,-150000,494000.0,955322.34,4773044.92,6457649.01,17.35,21.21,XGBOOST
1599,2025-10-01,EUROPE,3,5524184.07,16.53,10761029.69,3048239.75,-400000,494000.0,1003927.04,4553594.58,6160745.61,14.65,17.91,XGBOOST
1600,2025-10-01,EUROPE,4,5568602.67,18.98,12415410.65,2228798.61,100000,494000.0,915121.59,4882770.09,6606100.71,17.35,21.21,PROPHET
1601,2025-10-01,EUROPE,5,7090453.5,22.28,7172311.99,4022285.13,-150000,350000.0,816999.93,6056282.52,8193793.99,20.1,24.56,XGBOOST
1602,2025-10-01,EUROPE,6,6323228.0,21.91,8394829.03,4472487.56,-400000,350000.0,904413.2,5585891.64,7557382.81,20.1,24.56,PROPHET
1603,2025-10-01,EUROPE,7,6415521.46,19.52,7345357.77,5355129.62,-650000,350000.0,810866.02,5350696.2,7239177.22,17.4,21.26,XGBOOST
1604,2025-10-01,EUROPE,8,6737847.8,22.38,9141753.09,4058686.69,-150000,350000.0,1004184.31,5703489.36,7716485.61,20.1,24.56,XGBOOST
1605,2025-10-01,EUROPE,9,11291528.4,16.05,8218951.06,3168401.61,-100000,322000.0,1417440.34,9741031.46,13179042.57,14.55,17.79,PROPHET
1606,2025-10-01,EUROPE,10,10978576.36,16.44,10645659.65,3875902.33,-350000,322000.0,1523315.45,9032592.81,12220566.75,14.55,17.79,XGBOOST
1607,2025-10-01,EUROPE,11,10187223.57,13.16,8323119.12,4278077.8,-600000,322000.0,1685912.74,8678373.49,11741328.83,11.85,14.49,XGBOOST
1608,2025-10-01,EUROPE,12,10750812.25,16.11,10711197.98,3190715.77,-100000,322000.0,1415916.93,9209702.48,12460185.7,14.55,17.79,XGBOOST
1609,2025-10-01,ASIA_PACIFIC,1,7594047.54,8.93,7015306.68,8224994.95,100000,398000.0,1113427.34,6376019.78,8626379.71,7.99,9.77,XGBOOST
1610,2025-10-01,ASIA_PACIFIC,2,7094614.66,9.03,8457795.53,9589311.8,-150000,398000.0,977754.58,5839091.8,7899947.73,7.99,9.77,XGBOOST
1611,2025-10-01,ASIA_PACIFIC,3,6604585.58,5.9,6983360.06,10526836.63,-400000,398000.0,1073376.8,5570627.81,7536731.74,5.29,6.47,PROPHET
1612,2025-10-01,ASIA_PACIFIC,4,7014112.33,8.87,8488300.55,8109025.09,100000,398000.0,1139356.7,5973323.8,8081555.72,7.99,9.77,XGBOOST
1613,2025-10-01,ASIA_PACIFIC,5,14203261.62,13.43,6351353.11,5607481.56,-150000,372000.0,825353.18,12052016.18,16305668.95,12.08,14.76,XGBOOST
1614,2025-10-01,ASIA_PACIFIC,6,12882214.36,13.32,7560604.98,6341350.36,-400000,372000.0,752565.3,11115937.26,15039209.23,12.08,14.76,XGBOOST
1615,2025-10-01,ASIA_PACIFIC,7,12364131.75,10.35,6258029.82,7182614.8,-650000,372000.0,1014751.87,10647897.79,14405979.37,9.38,11.46,XGBOOST
1616,2025-10-01,ASIA_PACIFIC,8,13375368.36,13.43,8022450.65,5607264.07,-150000,372000.0,782231.69,11349956.99,15355824.16,12.08,14.76,XGBOOST
1617,2025-10-01,ASIA_PACIFIC,9,9797848.4,22.95,5256185.2,4027119.57,-100000,324000.0,475785.26,8400884.81,11365902.98,20.74,25.36,PROPHET
1618,2025-10-01,ASIA_PACIFIC,10,9310102.21,23.23,6653609.06,4814570.61,-350000,324000.0,498608.75,7789911.37,10539291.85,20.74,25.36,XGBOOST
1619,2025-10-01,ASIA_PACIFIC,11,8533511.48,19.74,5138475.98,5249246.07,-600000,324000.0,470036.94,7484424.65,10125986.29,18.05,22.06,XGBOOST
1620,2025-10-01,ASIA_PACIFIC,12,9314279.98,23.01,6839468.24,4049229.97,-100000,324000.0,637929.38,7942654.73,10745944.63,20.74,25.36,XGBOOST
1621,2025-10-01,LATAM,1,8100846.73,16.94,5966166.22,4425957.69,100000,520000.0,1210930.02,6886999.13,9317704.7,15.25,18.63,XGBOOST
1622,2025-10-01,LATAM,2,7465604.89,16.99,7095531.86,5090238.64,-150000,520000.0,1367184.06,6307041.31,8533055.89,15.25,18.63,XGBOOST
1623,2025-10-01,LATAM,3,7118304.96,13.98,6000494.42,5723259.2,-400000,520000.0,1267977.31,6017062.4,8140731.48,12.55,15.33,PROPHET
1624,2025-10-01,LATAM,4,7513319.48,16.85,7248889.36,4381696.55,100000,520000.0,1133244.04,6452030.76,8729218.09,15.25,18.63,PROPHET
1625,2025-10-01,LATAM,5,7836083.95,19.72,4252966.38,7829802.1,-150000,306000.0,1169249.89,6725065.01,9098617.36,17.83,21.79,XGBOOST
1626,2025-10-01,LATAM,6,7349793.51,19.88,5235472.26,9156685.6,-400000,306000.0,1150596.24,6202729.86,8391928.64,17.83,21.79,PROPHET
1627,2025-10-01,LATAM,7,7045406.54,16.88,4328074.83,10358501.85,-650000,306000.0,1152722.79,5941562.29,8038584.27,15.13,18.49,XGBOOST
1628,2025-10-01,LATAM,8,7490231.35,19.86,5452695.34,7947168.61,-150000,306000.0,1173638.76,6333313.65,8568600.82,17.83,21.79,XGBOOST
1629,2025-10-01,LATAM,9,9706299.3,20.52,8408241.2,3889264.19,-100000,490000.0,1476649.95,8073180.36,10922538.14,18.27,22.33,XGBOOST
1630,2025-10-01,LATAM,10,8531329.29,19.98,9845348.05,4301003.28,-350000,490000.0,1265791.34,7486039.97,10128171.73,18.27,22.33,XGBOOST
1631,2025-10-01,LATAM,11,8502964.38,17.34,8267771.23,5099052.36,-600000,490000.0,1151566.18,7192469.78,9730988.52,15.57,19.03,PROPHET
1632,2025-10-01,LATAM,12,8783997.26,20.08,10415419.79,3722762.26,-100000,490000.0,1213327.27,7632825.07,10326763.33,18.27,22.33,XGBOOST
1633,2025-11-01,NORTH_AMERICA,1,14945684.42,11.57,10372358.47,7487332.79,100000,440000.0,625698.21,12675809.26,17149624.3,10.4,12.72,PROPHET
1634,2025-11-01,NORTH_AMERICA,2,13485838.44,11.49,12077990.45,8431126.03,-150000,440000.0,732954.28,11608372.69,15705445.41,10.4,12.72,XGBOOST
1635,2025-11-01,NORTH_AMERICA,3,12805726.64,8.49,10172119.41,9440729.15,-400000,440000.0,627018.63,11074654.41,14983355.96,7.7,9.42,XGBOOST
1636,2025-11-01,NORTH_AMERICA,4,13656222.12,11.43,12415578.6,7302566.15,100000,440000.0,891287.4,11875231.84,16066490.13,10.4,12.72,XGBOOST
1637,2025-11-01,NORTH_AMERICA,5,7541379.46,19.62,3064549.51,5510413.04,-150000,366000.0,1424242.74,6309492.75,8536372.55,17.51,21.41,PROPHET
1638,2025-11-01,NORTH_AMERICA,6,6591799.14,19.1,3515666.48,6005494.65,-400000,366000.0,1375825.54,5819435.06,7873353.32,17.51,21.41,XGBOOST
1639,2025-11-01,NORTH_AMERICA,7,6564091.74,16.47,3019161.35,7057439.86,-650000,366000.0,985946.34,5574406.22,7541843.71,14.81,18.11,PROPHET
1640,2025-11-01,NORTH_AMERICA,8,7068590.15,19.57,3852758.44,5484431.93,-150000,366000.0,1199243.89,5941949.49,8039108.13,17.51,21.41,XGBOOST
1641,2025-11-01,NORTH_AMERICA,9,13161715.58,28.08,7413017.73,6922513.0,-100000,228000.0,1484991.88,11115328.96,15038386.24,25.19,30.79,XGBOOST
1642,2025-11-01,NORTH_AMERICA,10,11688347.33,27.49,8769978.58,7734703.86,-350000,228000.0,1271526.41,10306941.4,13944685.42,25.19,30.79,XGBOOST
1643,2025-11-01,NORTH_AMERICA,11,11648995.73,24.99,7364404.47,9169488.51,-600000,228000.0,1525978.92,9902747.62,13397835.01,22.49,27.49,PROPHET
1644,2025-11-01,NORTH_AMERICA,12,12654987.04,28.32,9756124.8,7039994.65,-100000,228000.0,1491125.43,10509038.29,14218110.62,25.19,30.79,XGBOOST
1645,2025-11-01,EUROPE,1,9064100.21,3.96,6629770.71,6556142.55,100000,482000.0,1368762.87,7662101.27,10366372.3,3.56,4.35,XGBOOST
1646,2025-11-01,EUROPE,2,8256555.79,3.95,7793414.05,7452790.44,-150000,482000.0,1453053.36,7016871.69,9493414.64,3.56,4.35,PROPHET
1647,2025-11-01,EUROPE,3,7629399.8,0.94,6387187.97,8120897.82,-400000,482000.0,1274657.9,6694256.9,9056935.8,0.86,1.05,XGBOOST
1648,2025-11-01,EUROPE,4,8245707.8,3.9,7900897.6,6366272.57,100000,482000.0,1302106.07,7178179.08,9711654.05,3.56,4.35,XGBOOST
1649,2025-11-01,EUROPE,5,8902451.68,15.52,5434531.25,3048790.8,-150000,454000.0,701479.58,7856501.38,10629384.22,14.23,17.39,PROPHET
1650,2025-11-01,EUROPE,6,8677142.64,15.95,6952116.75,3705153.44,-400000,454000.0,555292.19,7246287.68,9803800.98,14.23,17.39,XGBOOST
1651,2025-11-01,EUROPE,7,8192928.03,12.83,5660925.48,4128538.37,-650000,454000.0,610496.01,6941180.83,9391009.36,11.53,14.09,XGBOOST
1652,2025-11-01,EUROPE,8,9086860.26,16.16,7440282.86,3304435.97,-150000,454000.0,641870.95,7398841.1,10010196.79,14.23,17.39,XGBOOST
1653,2025-11-01,EUROPE,9,15012035.28,20.68,5264545.16,4554397.0,-100000,532000.0,1501590.74,12706979.05,17191795.18,18.58,22.7,XGBOOST
1654,2025-11-01,EUROPE,10,13559513.33,20.41,6334732.32,5175766.96,-350000,532000.0,1423073.19,11782835.11,15941482.8,18.58,22.7,XGBOOST
1655,2025-11-01,EUROPE,11,13294117.07,17.62,5232959.67,6036096.21,-600000,532000.0,1253679.78,11320763.15,15316326.61,15.88,19.4,XGBOOST
1656,2025-11-01,EUROPE,12,13883011.92,20.46,6664047.46,4454862.98,-100000,532000.0,1174890.69,12013871.1,16254060.9,18.58,22.7,XGBOOST
1657,2025-11-01,ASIA_PACIFIC,1,9708158.11,16.38,4921990.63,2927674.08,100000,520000.0,1169291.65,8128460.66,10997329.13,14.63,17.89,XGBOOST
1658,2025-11-01,ASIA_PACIFIC,2,8706496.38,16.21,5696425.03,3276616.47,-150000,520000.0,914819.03,7443958.71,10071238.25,14.63,17.89,XGBOOST
1659,2025-11-01,ASIA_PACIFIC,3,8167591.56,13.11,4739619.38,3624681.74,-400000,520000.0,1078578.6,7101707.73,9608192.82,11.93,14.59,PROPHET
1660,2025-11-01,ASIA_PACIFIC,4,9125452.83,16.41,6060843.2,2937473.17,100000,520000.0,807727.7,7615084.2,10302760.97,14.63,17.89,XGBOOST
1661,2025-11-01,ASIA_PACIFIC,5,10918529.86,24.62,7270862.53,6271477.44,-150000,426000.0,702700.66,9539965.36,12907011.96,22.46,27.46,XGBOOST
1662,2025-11-01,ASIA_PACIFIC,6,10128217.93,24.69,8852025.56,7253543.09,-400000,426000.0,618421.86,8798997.18,11904525.59,22.46,27.46,XGBOOST
1663,2025-11-01,ASIA_PACIFIC,7,9902387.65,21.95,7463757.55,8369216.57,-650000,426000.0,689637.76,8428513.08,11403282.41,19.76,24.16,XGBOOST
1664,2025-11-01,ASIA_PACIFIC,8,10646634.36,25.05,9509490.26,6493570.02,-150000,426000.0,841581.25,8984239.22,12155147.18,22.46,27.46,PROPHET
1665,2025-11-01,ASIA_PACIFIC,9,12343872.09,24.15,3020400.04,2788937.19,-100000,330000.0,733346.53,10254513.5,13873753.56,21.48,26.26,PROPHET
1666,2025-11-01,ASIA_PACIFIC,10,11404458.72,24.1,3717496.94,3241912.6,-350000,330000.0,752907.84,9508730.7,12864753.3,21.48,26.26,PROPHET
1667,2025-11-01,ASIA_PACIFIC,11,11072450.44,21.18,3041048.94,3744004.93,-600000,330000.0,621866.27,9135839.3,12360253.17,18.78,22.96,XGBOOST
1668,2025-11-01,ASIA_PACIFIC,12,11544241.87,24.01,3866442.69,2758748.34,-100000,330000.0,571065.46,9695176.4,13117003.37,21.48,26.26,XGBOOST
1669,2025-11-01,LATAM,1,5037747.11,14.79,4272786.78,4760436.95,100000,208000.0,924012.09,4413069.96,5970624.07,13.51,16.51,XGBOOST
1670,2025-11-01,LATAM,2,4734815.02,14.98,5182423.45,5583541.8,-150000,208000.0,897547.88,4041443.02,5467834.67,13.51,16.51,PROPHET
1671,2025-11-01,LATAM,3,4645499.09,12.15,4509752.95,6460004.44,-400000,208000.0,1102001.62,3855629.55,5216439.97,10.81,13.21,PROPHET
1672,2025-11-01,LATAM,4,4715379.8,14.78,5239214.99,4756206.83,100000,208000.0,991544.66,4134349.75,5593532.02,13.51,16.51,PROPHET
1673,2025-11-01,LATAM,5,8124770.57,17.2,3611536.09,3440239.63,-150000,414000.0,955845.02,6965062.8,9423320.26,15.54,19.0,PROPHET
1674,2025-11-01,LATAM,6,7351329.59,17.03,4288788.22,3881100.97,-400000,414000.0,836594.64,6424087.05,8691411.89,15.54,19.0,XGBOOST
1675,2025-11-01,LATAM,7,7148306.77,14.18,3596498.37,4453689.69,-650000,414000.0,731028.17,6153599.18,8325457.71,12.84,15.7,XGBOOST
1676,2025-11-01,LATAM,8,7829827.95,17.4,4668272.55,3520426.63,-150000,414000.0,801286.64,6559330.99,8874388.99,15.54,19.0,XGBOOST
1677,2025-11-01,LATAM,9,11572447.84,24.22,3877257.44,6328812.77,-100000,578000.0,578629.44,9740209.93,13177931.08,21.69,26.51,XGBOOST
1678,2025-11-01,LATAM,10,10707168.74,24.19,4778999.0,7367344.29,-350000,578000.0,546568.43,9031831.02,12219536.09,21.69,26.51,XGBOOST
1679,2025-11-01,LATAM,11,10240534.57,21.13,3851134.12,8381562.54,-600000,578000.0,408787.68,8677641.57,11740338.6,18.99,23.21,XGBOOST
1680,2025-11-01,LATAM,12,10761105.87,24.02,4935025.66,6224626.05,-100000,578000.0,473782.71,9208925.75,12459134.84,21.69,26.51,XGBOOST
1681,2025-12-01,NORTH_AMERICA,1,10273208.16,12.33,5126115.62,5793261.34,100000,390000.0,1327711.96,8867459.1,11997150.55,11.18,13.66,PROPHET
1682,2025-12-01,NORTH_AMERICA,2,9751807.45,12.55,6279462.15,6862754.29,-150000,390000.0,1155208.98,8120725.7,10986864.19,11.18,13.66,XGBOOST
1683,2025-12-01,NORTH_AMERICA,3,9238746.09,9.48,5276438.17,7666904.37,-400000,390000.0,1232349.05,7747359.0,10481721.01,8.48,10.36,XGBOOST
1684,2025-12-01,NORTH_AMERICA,4,9547911.97,12.28,6241161.17,5747236.09,100000,390000.0,1018281.51,8307409.05,11239435.78,11.18,13.66,XGBOOST
1685,2025-12-01,NORTH_AMERICA,5,12197064.07,16.94,4353260.63,4130307.27,-150000,432000.0,735399.67,10723765.86,14508624.39,15.51,18.95,XGBOOST
1686,2025-12-01,NORTH_AMERICA,6,11753416.28,17.32,5505684.71,4962524.16,-400000,432000.0,766569.46,9890852.0,13381740.94,15.51,18.95,XGBOOST
1687,2025-12-01,NORTH_AMERICA,7,11580685.22,14.51,4678314.93,5770327.97,-650000,432000.0,748569.44,9474395.08,12818299.22,12.81,15.65,PROPHET
1688,2025-12-01,NORTH_AMERICA,8,12124863.13,17.41,5804426.82,4359828.36,-150000,432000.0,663603.41,10099080.47,13663461.81,15.51,18.95,XGBOOST
1689,2025-12-01,NORTH_AMERICA,9,5452720.03,24.48,5209348.44,2314764.72,-100000,296000.0,1419705.08,4723654.42,6390826.56,22.24,27.18,XGBOOST
1690,2025-12-01,NORTH_AMERICA,10,5095284.66,24.57,6484874.05,2721456.58,-350000,296000.0,1280222.37,4380115.91,5926039.18,22.24,27.18,XGBOOST
1691,2025-12-01,NORTH_AMERICA,11,4991021.2,21.8,5352124.8,3170942.86,-600000,296000.0,1194106.96,4208346.66,5693645.48,19.54,23.88,XGBOOST
1692,2025-12-01,NORTH_AMERICA,12,5329343.88,24.89,6969105.79,2392912.1,-100000,296000.0,1591956.79,4466000.54,6042236.02,22.24,27.18,XGBOOST
1693,2025-12-01,EUROPE,1,9867714.17,19.77,5628666.18,3270345.39,100000,496000.0,1288643.95,8336304.84,11278530.08,17.74,21.68,XGBOOST
1694,2025-12-01,EUROPE,2,8833404.09,19.55,6502375.56,3653435.62,-150000,496000.0,1203206.09,7634300.23,10328759.13,17.74,21.68,XGBOOST
1695,2025-12-01,EUROPE,3,8478507.51,16.62,5535461.75,4135104.15,-400000,496000.0,1199821.46,7283297.92,9853873.65,15.04,18.38,PROPHET
1696,2025-12-01,EUROPE,4,9193956.74,19.72,6870147.64,3252468.62,100000,496000.0,1107095.0,7809801.38,10566201.87,17.74,21.68,PROPHET
1697,2025-12-01,EUROPE,5,14704536.02,16.45,3282691.27,5498821.9,-150000,430000.0,1242288.6,12777957.18,17287824.42,14.97,18.29,XGBOOST
1698,2025-12-01,EUROPE,6,13902817.73,16.65,4073515.73,6482352.1,-400000,430000.0,998464.57,11785494.49,15945080.77,14.97,18.29,PROPHET
1699,2025-12-01,EUROPE,7,12651502.83,13.31,3196808.81,6961448.74,-650000,430000.0,972321.99,11289263.14,15273708.95,12.27,14.99,XGBOOST
1700,2025-12-01,EUROPE,8,14735387.72,16.97,4412283.54,5851205.97,-150000,430000.0,1323683.21,12033610.16,16280766.68,14.97,18.29,XGBOOST
1701,2025-12-01,EUROPE,9,10631086.82,18.05,6660118.18,3873424.37,-100000,382000.0,487206.31,9158571.43,12391008.4,16.35,19.99,PROPHET
